spk_id,scrape_prof,assigned_category,is_assigned
id07970,indian_singer,Singers and musicians,1
id07971,actress,Actors,1
id07972,singer_dancer,Singers and musicians,1
id07973,musician,Singers and musicians,1
id07974,tight_end,,0
id07975,actress,Actors,1
id07976,indian_actor_who_has_worked_predominantly_in_tamil_cinema_apart,Actors,1
id07977,actor,Actors,1
id07978,actor,Actors,1
id07979,politician_cricket_administrator,Politicians,1
id07980,queen_mother_begum_mother_of_pataudi_state_pataudi,Politicians,1
id07981,flat_list_television_personality_businesswoman_author,Media and TV personalities without acting,1
id07982,actress,Actors,1
id07983,singer_songwriter_musician,Singers and musicians,1
id07984,actor_producer,Actors,1
id07985,australian_rules_football_positions_utility,Athletes,1
id07987,rlp_ce_wg,,0
id07988,american_professional_basketball_executive,Athletes,1
id07989,left_handed_top_order_batsman,,0
id07990,english_professional_snooker_player_who_won_the_world_championship,,0
id07991,actress_journalist_television_host_television_personality_author,Actors,1
id07992,american_model_recording_artist,Actors,1
id07993,american_former_professional_snowboarder,Athletes,1
id07995,actor,Actors,1
id07996,american_former_artistic_gymnast,Athletes,1
id07997,unk,unk,0
id07998,rapper_songwriter_record_producer,Actors,1
id07999,goalkeeper_goalkeeper,Athletes,1
id08000,flat_list_singer_actor,Actors,1
id08001,defenceman_defence,,0
id08002,irish_professional_wrestler,Athletes,1
id08003,singer_actress_songwriter,Actors,1
id08012,actress_model,Actors,1
id08013,retired_jamaican_track,,0
id08014,actress,Actors,1
id08015,actress,Actors,1
id08016,actress_fashion_designer_model_dancer,Actors,1
id08018,model,Actors,1
id08019,retired_college_basketball_coach,Athletes,1
id08020,flat_list_singer_dancer_musician_actress_television_presenter,Actors,1
id08022,comedian_actress_television_presenter_television_host,Actors,1
id08023,choreographer_singer_actor,Actors,1
id08024,indian_singer_who_works_in_the_hindi_cinema,Singers and musicians,1
id08025,indian_former_cricketer_who_played_as_an_opening_batter,Athletes,1
id08026,singer_songwriter_actress_businesswoman_record_producer,Actors,1
id08027,actress,Actors,1
id08028,model_model,Actors,1
id08029,flat_list_singer_musician_songwriter_actor,Actors,1
id08030,south_korean_former_professional_baseball_outfielder,Athletes,1
id08037,induced_pluripotent_stem_cell,,0
id08039,lawyer_judge_lawyer_judge,Other,1
id08040,centre_back,Athletes,1
id08041,actress_dancer_choreographer,Actors,1
id08042,author_columnist_novelist,,0
id08043,actor_presenter_writer,Actors,1
id08044,actress_tv_host_beauty_pageant_titleholder,Actors,1
id08046,actress_model,Actors,1
id08047,actress,Actors,1
id08048,actor_film_director_director_film_producer_producer_voice_over_artist,Actors,1
id08049,actress_playback_singer,Actors,1
id08052,actor_model_television_anchor,Actors,1
id08053,actress,Actors,1
id08054,actress_model,Actors,1
id08064,german_american_soccer_coach,Athletes,1
id08065,federal_minister_for_foreign_affairs,Politicians,1
id08066,actress,Actors,1
id08067,member_of_the_communist_party_of_the_soviet_union,Politicians,1
id08068,actor_filmmaker_singer_musician_voice_actor,Actors,1
id08071,former_german_pole_vaulter,,0
id08073,actress,Actors,1
id08074,german_former_professional_football_player,Athletes,1
id08078,swiss_ski_jumper,Athletes,1
id08079,politician,Politicians,1
id08080,television_personality_businessman_entrepreneur_record_executive,Media and TV personalities without acting,1
id08081,fashion_fashion_designer,,0
id08086,defensive_midfielder,Athletes,1
id08088,customs_officer,,0
id08089,unk,unk,0
id08093,television_presenter_beauty_pageant_titleholder,Media and TV personalities without acting,1
id08094,driver,Athletes,1
id08095,singer_songwriter_actor_composer,Actors,1
id08096,german_actress,Actors,1
id08097,singer,Singers and musicians,1
id08098,actress,Actors,1
id08099,actress,Actors,1
id08106,singer_songwriter_musician_record_producer,Actors,1
id08108,member_of_the_politburo_of_the_cpi,,0
id08110,politician,Politicians,1
id08113,presenter,Media and TV personalities without acting,1
id08114,coach,Athletes,1
id08115,point_guard,,0
id08119,singer_songwriter_musician_band_leader_record_producer,Actors,1
id08120,actress,Actors,1
id08121,maharani_of_the_maratha_kingdom,,0
id08122,actress_politician,Actors,1
id08123,actress,Actors,1
id08124,better_known_by_her_ring_name_socal_val,,0
id08125,writer,Other,1
id08126,singer,Singers and musicians,1
id08127,actress,Actors,1
id08128,actress,Actors,1
id08129,attacking_midfielder,Athletes,1
id08130,actor,Actors,1
id08132,actress,Actors,1
id08134,model_actress_television_presenter,Actors,1
id08137,broadcast_journalist,Media and TV personalities without acting,1
id08138,actress_director_screenwriter,Actors,1
id08139,encantadia_encantadia,,0
id08142,actress,Actors,1
id08143,singer,Singers and musicians,1
id08144,actress,Actors,1
id08145,actress,Actors,1
id08146,actor_producer_writer,Actors,1
id08147,actress_model,Actors,1
id08148,singer_songwriter,Singers and musicians,1
id08149,actress,Actors,1
id08154,television_presenter_actress_media_personality,Actors,1
id08155,american_lawyer,Other,1
id08158,television_presenter,Media and TV personalities without acting,1
id08159,playback_singer_music_director_actor_dubbing_artist,Actors,1
id08160,actor_film_producer_director_humanitarian_philanthropist,Actors,1
id08162,television_presenter,Media and TV personalities without acting,1
id08163,actress,Actors,1
id08165,wife_of_filmmaker_woody_allen,Actors,1
id08166,actress_activist_producer,Actors,1
id08167,actress,Actors,1
id08169,actress,Actors,1
id08170,singer,Singers and musicians,1
id08171,singer_songwriter,Singers and musicians,1
id08172,actress,Actors,1
id08173,actress,Actors,1
id08175,singer_model_actress,Actors,1
id08176,actress,Actors,1
id08178,rapper_songwriter_nowrap_record_producer_actor_nowrap_record_producer_actor,Actors,1
id08179,politician,Politicians,1
id08180,graphic_designer,,0
id08183,american_former_professional_basketball_player,Athletes,1
id08184,reality_television_personality,Media and TV personalities without acting,1
id08185,washington_d,,0
id08186,defensive_midfielder,Athletes,1
id08187,actress,Actors,1
id08188,actress_television_personality,Actors,1
id08190,actress,Actors,1
id08191,television_commentator_for_college_basketball_on_cbs_for_cbs_sports,Media and TV personalities without acting,1
id08192,singer,Singers and musicians,1
id08193,cardinal_cardinal,,0
id08194,polish_politician,Politicians,1
id08195,american_lawyer_journalist_television_personality_fashion_designer_author,Media and TV personalities without acting,1
id08198,forward_striker,Athletes,1
id08200,defensive_midfielder,Athletes,1
id08201,defender_centre_back_centre_back,Athletes,1
id08202,singer,Singers and musicians,1
id08203,former_yodeler,,0
id08204,actress_singer,Actors,1
id08206,actor,Actors,1
id08209,trujillo_miss_trujillo_miss_venezuela_miss_universe,,0
id08210,neo_noir_martial_arts_film_directed_by_james_mcteigue,Actors,1
id08211,german_journalist,Media and TV personalities without acting,1
id08212,right_back_centre_back,Athletes,1
id08213,defender_defender,Athletes,1
id08215,actress_singer,Actors,1
id08217,actor,Actors,1
id08218,left_winger,Athletes,1
id08219,singer_actress,Actors,1
id08220,politician_lawyer_civil_servant_judge,Politicians,1
id08221,created_by_alexandre_de_seguins,,0
id08222,actress,Actors,1
id08230,defender_defender,Athletes,1
id08231,actor_comedian,Actors,1
id08232,american_musician_best_known_as_the_primary_songwriter_lead_singer,Singers and musicians,1
id08234,actor,Actors,1
id08235,television_presenter_magician_entertainer_comedian,Actors,1
id08236,novelist_film_producer,Actors,1
id08238,dj_record_producer_remixer_record_label_owner,Actors,1
id08239,presenter,Media and TV personalities without acting,1
id08240,businessman_investor,Other,1
id08241,centre_back,Athletes,1
id08242,winger_right_wing,Athletes,1
id08243,actor_comedian_screenwriter_producer,Actors,1
id08244,forward_striker,Athletes,1
id08245,belgian_tennis_coach,Athletes,1
id08246,australian_zookeeper_conservationist_television_personality_wildlife_educator,Media and TV personalities without acting,1
id08247,defender_defender,Athletes,1
id08249,was_a_member_of_the_st,,0
id08250,actor,Actors,1
id08251,singer_songwriter,Singers and musicians,1
id08253,defensive_coordinator,,0
id08258,musician_songwriter,Singers and musicians,1
id08259,canadian_businessman,Other,1
id08260,centre_back,Athletes,1
id08261,american_physicist,,0
id08263,former_english_cricketer,Athletes,1
id08264,english_professional_football_manager,Athletes,1
id08266,footballer,Athletes,1
id08267,attacking_midfielder,Athletes,1
id08271,actor,Actors,1
id08273,musician_singer_songwriter_producer_actor,Actors,1
id08274,unk,unk,0
id08277,croatian_lawyer,Other,1
id08278,actress,Actors,1
id08279,rapper,Singers and musicians,1
id08280,media_personality_actor_producer_professional_wrestler,Actors,1
id08281,american_pornographic_actress_actress_model,Actors,1
id08282,singer_rapper_songwriter_record_producer,Actors,1
id08283,cricketer,Athletes,1
id08284,hooker_hooker_flanker_flanker,,0
id08285,defender_defender,Athletes,1
id08286,norwegian_professional_football_manager,Athletes,1
id08287,journalist,Media and TV personalities without acting,1
id08288,coach,Athletes,1
id08289,french_politician_serving_as_mayor_of_le_mans_since,Politicians,1
id08290,television_personality,Media and TV personalities without acting,1
id08291,actor_director_producer_television_presenter_singer,Actors,1
id08292,popularly_known_as_kiccha_sudeep,,0
id08293,actress_dancer,Actors,1
id08294,american_former_professional_boxer,Athletes,1
id08295,record_executive_businessman,Other,1
id08297,actress_director_producer_writer_dubbing_artist,Actors,1
id08298,actress_model,Actors,1
id08299,singer_actor_youtuber,Actors,1
id08300,brazilian_singer,Singers and musicians,1
id08302,actress,Actors,1
id08303,politician,Politicians,1
id08305,chinese_olympic,,0
id08306,actress,Actors,1
id08307,actor_comedian,Actors,1
id08309,indian_actor_film_director_film_producer_screenwriter,Actors,1
id08311,politician_social_worker,Politicians,1
id08312,actor_playback_singer_television_presenter_politician,Actors,1
id08313,indian_former_international_cricketer,Athletes,1
id08314,actor_film_producer,Actors,1
id08315,producer,Actors,1
id08317,actor,Actors,1
id08318,actress,Actors,1
id08320,swedish_former_athlete_competing_mainly_in_sprint_hurdles,Athletes,1
id08321,cslist_fashion_personal_stylist_stylist_television_presenter_author,Media and TV personalities without acting,1
id08323,nepalese_politician,Politicians,1
id08324,indian_politician,Politicians,1
id08327,scottish_former_professional_racing_driver,Athletes,1
id08329,fashion_designer_interior_designer,,0
id08330,politician,Politicians,1
id08331,norwegian_former_professional_golfer,Athletes,1
id08333,now_an_established_musical_theatre,,0
id08334,actress_author_businesswoman,Actors,1
id08335,financial_advisor_author_podcaster,,0
id08337,singer,Singers and musicians,1
id08338,goalkeeper_goalkeeper,Athletes,1
id08339,head_coach,Athletes,1
id08340,russian_former_professional_tennis_player,Athletes,1
id08343,actress_television_presenter_playback_singer_voice_actor,Actors,1
id08344,dutch_singer,Singers and musicians,1
id08347,singer_songwriter_actress_model,Actors,1
id08348,actor_director_screenwriter_producer_painter,Actors,1
id08349,th_president_of_american_university,Politicians,1
id08350,actress,Actors,1
id08351,politician,Politicians,1
id08352,actress,Actors,1
id08353,television_personality_businesswoman,Media and TV personalities without acting,1
id08354,bulgarian_born_french_singer,Singers and musicians,1
id08355,dutch_television_personality,Media and TV personalities without acting,1
id08356,singer,Singers and musicians,1
id08358,full_back_right_back,Athletes,1
id08360,french_professional_rally_racing,Athletes,1
id08362,politician,Politicians,1
id08364,actor,Actors,1
id08365,small_forward,Athletes,1
id08368,actress,Actors,1
id08370,actress,Actors,1
id08372,singer_rapper_songwriter_record_producer_actor,Actors,1
id08373,journalist,Media and TV personalities without acting,1
id08374,american_stand_up_comedian_actor_producer,Actors,1
id08375,actor,Actors,1
id08376,actor,Actors,1
id08377,member_of_the_broad_front_coalition,,0
id08380,singer_songwriter_dancer,Singers and musicians,1
id08381,director_producer_screenwriter_actor_comedian,Actors,1
id08382,singer_songwriter,Singers and musicians,1
id08392,actress_television_personality_singer,Actors,1
id08394,miss_oregon_teen_usa,,0
id08395,captain_of_the_national_team_in_odi_matches,,0
id08396,austrian_tennis_player,Athletes,1
id08397,actress,Actors,1
id08398,journalist,Media and TV personalities without acting,1
id08399,actress,Actors,1
id08400,actress,Actors,1
id08402,actress,Actors,1
id08403,british_broadcaster_who_is_affiliated_with_global_television_network_cnbc,Media and TV personalities without acting,1
id08404,professional_golfer,Athletes,1
id08405,actress,Actors,1
id08406,actress,Actors,1
id08408,unk,unk,0
id08411,model_model_actress,Actors,1
id08414,politician,Politicians,1
id08415,singer_songwriter,Singers and musicians,1
id08416,crowned_miss_usa,,0
id08417,actress,Actors,1
id08418,cardinal_secretary_of_state_cardinal_secretary_of_state_emeritus,,0
id08419,forward_forward,Athletes,1
id08420,islamic_scholar,,0
id08421,politician,Politicians,1
